"case","event","startTime","completeTime","AMOUNT_REQ","REG_DATE","org:resource"
"173949","O_DECLINED","2011/10/31 14:33:55.453","2011/10/31 14:33:55.453","50000","2011/10/02 23:12:15.824","10629"
"173955","O_SELECTED","2011/10/04 09:20:00.182","2011/10/04 09:20:00.182","10000","2011/10/02 23:15:19.164","10971"
"173955","O_CREATED","2011/10/04 09:20:50.947","2011/10/04 09:20:50.947","10000","2011/10/02 23:15:19.164","10971"
"173955","O_SENT","2011/10/04 09:20:50.980","2011/10/04 09:20:50.980","10000","2011/10/02 23:15:19.164","10971"
"173955","O_SENT_BACK","2011/10/17 10:19:48.097","2011/10/17 10:19:48.097","10000","2011/10/02 23:15:19.164","11029"
"173955","O_ACCEPTED","2011/11/29 15:05:21.679","2011/11/29 15:05:21.679","10000","2011/10/02 23:15:19.164","10972"
"173979","O_SELECTED","2011/10/03 11:35:26.248","2011/10/03 11:35:26.248","30000","2011/10/03 08:09:57.957","10913"
"173979","O_CREATED","2011/10/03 11:35:28.217","2011/10/03 11:35:28.217","30000","2011/10/03 08:09:57.957","10913"
"173979","O_SENT","2011/10/03 11:35:28.247","2011/10/03 11:35:28.247","30000","2011/10/03 08:09:57.957","10913"
"173979","O_SENT_BACK","2011/10/10 10:41:34.098","2011/10/10 10:41:34.098","30000","2011/10/03 08:09:57.957","11049"
"173979","O_ACCEPTED","2011/10/11 14:01:47.102","2011/10/11 14:01:47.102","30000","2011/10/03 08:09:57.957","10972"
"173982","O_SELECTED","2011/10/03 12:36:32.208","2011/10/03 12:36:32.208","8000","2011/10/03 09:30:51.798","11180"
"173982","O_CREATED","2011/10/03 12:36:33.645","2011/10/03 12:36:33.645","8000","2011/10/03 09:30:51.798","11180"
"173982","O_SENT","2011/10/03 12:36:33.674","2011/10/03 12:36:33.674","8000","2011/10/03 09:30:51.798","11180"
"173982","O_CANCELLED","2011/10/10 17:27:02.781","2011/10/10 17:27:02.781","8000","2011/10/03 09:30:51.798","11119"
"173985","O_SELECTED","2011/10/03 09:54:36.342","2011/10/03 09:54:36.342","5800","2011/10/03 09:34:18.390","10971"
"173985","O_CREATED","2011/10/03 09:54:37.553","2011/10/03 09:54:37.553","5800","2011/10/03 09:34:18.390","10971"
"173985","O_SENT","2011/10/03 09:54:37.585","2011/10/03 09:54:37.585","5800","2011/10/03 09:34:18.390","10971"
"173985","O_SENT_BACK","2011/10/10 12:52:18.078","2011/10/10 12:52:18.078","5800","2011/10/03 09:34:18.390","10899"
"173985","O_DECLINED","2011/10/13 10:26:07.105","2011/10/13 10:26:07.105","5800","2011/10/03 09:34:18.390","10609"
"173988","O_SELECTED","2011/10/03 10:33:55.554","2011/10/03 10:33:55.554","10000","2011/10/03 09:52:42.796","10971"
"173988","O_CREATED","2011/10/03 10:33:57.668","2011/10/03 10:33:57.668","10000","2011/10/03 09:52:42.796","10971"
"173988","O_SENT","2011/10/03 10:33:57.696","2011/10/03 10:33:57.696","10000","2011/10/03 09:52:42.796","10971"
"173988","O_CANCELLED","2011/10/10 16:32:17.595","2011/10/10 16:32:17.595","10000","2011/10/03 09:52:42.796","11120"
"173997","O_SELECTED","2011/10/04 12:44:41.157","2011/10/04 12:44:41.157","50000","2011/10/03 10:38:11.406","11200"
"173997","O_CREATED","2011/10/04 12:44:41.964","2011/10/04 12:44:41.964","50000","2011/10/03 10:38:11.406","11200"
"173997","O_SENT","2011/10/04 12:44:42.019","2011/10/04 12:44:42.019","50000","2011/10/03 10:38:11.406","11200"
"173997","O_CANCELLED","2011/10/19 10:30:56.029","2011/10/19 10:30:56.029","50000","2011/10/03 10:38:11.406","11180"
"174000","O_SELECTED","2011/10/03 10:47:16.213","2011/10/03 10:47:16.213","20000","2011/10/03 10:39:02.381","10971"
"174000","O_CREATED","2011/10/03 10:47:17.739","2011/10/03 10:47:17.739","20000","2011/10/03 10:39:02.381","10971"
"174000","O_SENT","2011/10/03 10:47:17.775","2011/10/03 10:47:17.775","20000","2011/10/03 10:39:02.381","10971"
"174000","O_CANCELLED","2011/11/03 09:15:19.801","2011/11/03 09:15:19.801","20000","2011/10/03 10:39:02.381","112"
"174009","O_SELECTED","2011/10/03 15:31:53.585","2011/10/03 15:31:53.585","7000","2011/10/03 11:00:00.545","11201"
"174009","O_CREATED","2011/10/03 15:31:55.551","2011/10/03 15:31:55.551","7000","2011/10/03 11:00:00.545","11201"
"174009","O_SENT","2011/10/03 15:31:55.584","2011/10/03 15:31:55.584","7000","2011/10/03 11:00:00.545","11201"
"174009","O_SENT_BACK","2011/10/10 13:25:01.757","2011/10/10 13:25:01.757","7000","2011/10/03 11:00:00.545","10899"
"174009","O_DECLINED","2011/10/13 09:35:26.463","2011/10/13 09:35:26.463","7000","2011/10/03 11:00:00.545","10609"
"174012","O_SELECTED","2011/10/03 14:29:07.266","2011/10/03 14:29:07.266","7500","2011/10/03 11:06:41.562","11120"
"174012","O_CREATED","2011/10/03 14:29:08.354","2011/10/03 14:29:08.354","7500","2011/10/03 11:06:41.562","11120"
"174012","O_SENT","2011/10/03 14:29:08.382","2011/10/03 14:29:08.382","7500","2011/10/03 11:06:41.562","11120"
"174012","O_SELECTED","2011/10/03 14:31:08.751","2011/10/03 14:31:08.751","7500","2011/10/03 11:06:41.562","11120"
"174012","O_CANCELLED","2011/10/03 14:31:08.751","2011/10/03 14:31:08.751","7500","2011/10/03 11:06:41.562","11120"
"174012","O_CREATED","2011/10/03 14:31:10.396","2011/10/03 14:31:10.396","7500","2011/10/03 11:06:41.562","11120"
"174012","O_SENT","2011/10/03 14:31:10.434","2011/10/03 14:31:10.434","7500","2011/10/03 11:06:41.562","11120"
"174012","O_CANCELLED","2011/10/18 17:35:53.865","2011/10/18 17:35:53.865","7500","2011/10/03 11:06:41.562","11181"
"174018","O_SELECTED","2011/10/03 14:24:15.999","2011/10/03 14:24:15.999","25000","2011/10/03 11:21:10.598","11180"
"174018","O_CREATED","2011/10/03 14:25:04.174","2011/10/03 14:25:04.174","25000","2011/10/03 11:21:10.598","11180"
"174018","O_SENT","2011/10/03 14:25:04.224","2011/10/03 14:25:04.224","25000","2011/10/03 11:21:10.598","11180"
"174018","O_CANCELLED","2011/10/17 11:35:04.381","2011/10/17 11:35:04.381","25000","2011/10/03 11:21:10.598","10912"
"174030","O_SELECTED","2011/10/06 20:13:47.903","2011/10/06 20:13:47.903","25000","2011/10/03 11:55:53.417","11200"
"174030","O_CREATED","2011/10/06 20:13:48.917","2011/10/06 20:13:48.917","25000","2011/10/03 11:55:53.417","11200"
"174030","O_SENT","2011/10/06 20:13:48.945","2011/10/06 20:13:48.945","25000","2011/10/03 11:55:53.417","11200"
"174030","O_CANCELLED","2011/11/04 17:47:03.107","2011/11/04 17:47:03.107","25000","2011/10/03 11:55:53.417","11201"
"174036","O_SELECTED","2011/10/03 17:43:36.175","2011/10/03 17:43:36.175","15000","2011/10/03 12:02:51.303","11119"
"174036","O_CREATED","2011/10/03 17:43:38.414","2011/10/03 17:43:38.414","15000","2011/10/03 12:02:51.303","11119"
"174036","O_SENT","2011/10/03 17:43:38.441","2011/10/03 17:43:38.441","15000","2011/10/03 12:02:51.303","11119"
"174036","O_SENT_BACK","2011/10/13 11:34:19.656","2011/10/13 11:34:19.656","15000","2011/10/03 12:02:51.303","11049"
"174036","O_SELECTED","2011/10/17 11:25:56.625","2011/10/17 11:25:56.625","15000","2011/10/03 12:02:51.303","11009"
"174036","O_CANCELLED","2011/10/17 11:25:56.625","2011/10/17 11:25:56.625","15000","2011/10/03 12:02:51.303","11009"
"174036","O_CREATED","2011/10/17 11:25:57.459","2011/10/17 11:25:57.459","15000","2011/10/03 12:02:51.303","11009"
"174036","O_SENT","2011/10/17 11:25:57.501","2011/10/17 11:25:57.501","15000","2011/10/03 12:02:51.303","11009"
"174036","O_ACCEPTED","2011/10/18 11:06:51.085","2011/10/18 11:06:51.085","15000","2011/10/03 12:02:51.303","10809"
"174039","O_SELECTED","2011/10/10 12:12:06.464","2011/10/10 12:12:06.464","26000","2011/10/03 12:09:32.997","11189"
"174039","O_CREATED","2011/10/10 12:12:07.750","2011/10/10 12:12:07.750","26000","2011/10/03 12:09:32.997","11189"
"174039","O_SENT","2011/10/10 12:12:07.821","2011/10/10 12:12:07.821","26000","2011/10/03 12:09:32.997","11189"
"174039","O_SENT_BACK","2011/10/21 09:33:53.796","2011/10/21 09:33:53.796","26000","2011/10/03 12:09:32.997","11049"
"174039","O_ACCEPTED","2011/10/27 10:01:32.697","2011/10/27 10:01:32.697","26000","2011/10/03 12:09:32.997","10972"
"174042","O_SELECTED","2011/10/03 12:27:15.069","2011/10/03 12:27:15.069","7500","2011/10/03 12:10:17.984","11202"
"174042","O_CREATED","2011/10/03 12:27:16.065","2011/10/03 12:27:16.065","7500","2011/10/03 12:10:17.984","11202"
"174042","O_SENT","2011/10/03 12:27:16.102","2011/10/03 12:27:16.102","7500","2011/10/03 12:10:17.984","11202"
"174042","O_SENT_BACK","2011/10/06 09:54:35.254","2011/10/06 09:54:35.254","7500","2011/10/03 12:10:17.984","11029"
"174042","O_ACCEPTED","2011/10/11 16:43:10.297","2011/10/11 16:43:10.297","7500","2011/10/03 12:10:17.984","10609"
"174045","O_SELECTED","2011/10/03 12:18:43.014","2011/10/03 12:18:43.014","25000","2011/10/03 12:15:14.680","10809"
"174045","O_CREATED","2011/10/03 12:19:31.116","2011/10/03 12:19:31.116","25000","2011/10/03 12:15:14.680","10809"
"174045","O_SENT","2011/10/03 12:19:31.134","2011/10/03 12:19:31.134","25000","2011/10/03 12:15:14.680","10809"
"174045","O_SENT_BACK","2011/10/03 12:24:38.493","2011/10/03 12:24:38.493","25000","2011/10/03 12:15:14.680","10809"
"174045","O_ACCEPTED","2011/10/18 10:10:34.706","2011/10/18 10:10:34.706","25000","2011/10/03 12:15:14.680","10809"
"174060","O_SELECTED","2011/10/03 14:28:02.885","2011/10/03 14:28:02.885","6000","2011/10/03 12:55:00.597","11201"
"174060","O_CREATED","2011/10/03 14:28:04.840","2011/10/03 14:28:04.840","6000","2011/10/03 12:55:00.597","11201"
"174060","O_SENT","2011/10/03 14:28:04.892","2011/10/03 14:28:04.892","6000","2011/10/03 12:55:00.597","11201"
"174060","O_CANCELLED","2011/10/03 14:48:36.823","2011/10/03 14:48:36.823","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SELECTED","2011/10/03 14:48:36.823","2011/10/03 14:48:36.823","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CREATED","2011/10/03 14:48:37.827","2011/10/03 14:48:37.827","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SENT","2011/10/03 14:48:37.876","2011/10/03 14:48:37.876","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CANCELLED","2011/10/03 14:52:32.242","2011/10/03 14:52:32.242","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SELECTED","2011/10/03 14:52:32.243","2011/10/03 14:52:32.243","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CREATED","2011/10/03 14:52:33.137","2011/10/03 14:52:33.137","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SENT","2011/10/03 14:52:33.166","2011/10/03 14:52:33.166","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SELECTED","2011/10/27 20:09:04.635","2011/10/27 20:09:04.635","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CANCELLED","2011/10/27 20:09:04.635","2011/10/27 20:09:04.635","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CREATED","2011/10/27 20:09:06.228","2011/10/27 20:09:06.228","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SENT","2011/10/27 20:09:06.276","2011/10/27 20:09:06.276","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CANCELLED","2011/10/27 20:13:10.499","2011/10/27 20:13:10.499","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SELECTED","2011/10/27 20:13:10.499","2011/10/27 20:13:10.499","6000","2011/10/03 12:55:00.597","11202"
"174060","O_CREATED","2011/10/27 20:13:11.983","2011/10/27 20:13:11.983","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SENT","2011/10/27 20:13:12.023","2011/10/27 20:13:12.023","6000","2011/10/03 12:55:00.597","11202"
"174060","O_SELECTED","2011/11/19 12:29:09.593","2011/11/19 12:29:09.593","6000","2011/10/03 12:55:00.597","10913"
"174060","O_CANCELLED","2011/11/19 12:29:09.593","2011/11/19 12:29:09.593","6000","2011/10/03 12:55:00.597","10913"
"174060","O_CREATED","2011/11/19 12:29:11.492","2011/11/19 12:29:11.492","6000","2011/10/03 12:55:00.597","10913"
"174060","O_SENT","2011/11/19 12:29:11.535","2011/11/19 12:29:11.535","6000","2011/10/03 12:55:00.597","10913"
"174060","O_SENT_BACK","2011/11/30 14:12:04.159","2011/11/30 14:12:04.159","6000","2011/10/03 12:55:00.597","10899"
"174060","O_ACCEPTED","2011/12/13 09:44:17.641","2011/12/13 09:44:17.641","6000","2011/10/03 12:55:00.597","10609"
"174069","O_SELECTED","2011/10/03 17:22:31.395","2011/10/03 17:22:31.395","43640","2011/10/03 13:05:44.225","10880"
"174069","O_CREATED","2011/10/03 17:22:33.139","2011/10/03 17:22:33.139","43640","2011/10/03 13:05:44.225","10880"
"174069","O_SENT","2011/10/03 17:22:33.182","2011/10/03 17:22:33.182","43640","2011/10/03 13:05:44.225","10880"
"174069","O_SELECTED","2011/10/03 17:26:15.443","2011/10/03 17:26:15.443","43640","2011/10/03 13:05:44.225","10880"
"174069","O_CANCELLED","2011/10/03 17:26:15.443","2011/10/03 17:26:15.443","43640","2011/10/03 13:05:44.225","10880"
"174069","O_CREATED","2011/10/03 17:26:16.811","2011/10/03 17:26:16.811","43640","2011/10/03 13:05:44.225","10880"
"174069","O_SENT","2011/10/03 17:26:16.842","2011/10/03 17:26:16.842","43640","2011/10/03 13:05:44.225","10880"
"174069","O_SENT_BACK","2011/10/10 13:06:19.151","2011/10/10 13:06:19.151","43640","2011/10/03 13:05:44.225","10899"
"174069","O_DECLINED","2011/10/13 16:28:38.756","2011/10/13 16:28:38.756","43640","2011/10/03 13:05:44.225","10809"
"174078","O_SELECTED","2011/10/03 16:10:35.932","2011/10/03 16:10:35.932","10000","2011/10/03 13:23:45.900","11180"
"174078","O_CREATED","2011/10/03 16:10:36.593","2011/10/03 16:10:36.593","10000","2011/10/03 13:23:45.900","11180"
"174078","O_SENT","2011/10/03 16:10:36.634","2011/10/03 16:10:36.634","10000","2011/10/03 13:23:45.900","11180"
"174078","O_SENT_BACK","2011/10/13 09:16:41.318","2011/10/13 09:16:41.318","10000","2011/10/03 13:23:45.900","11029"
"174078","O_ACCEPTED","2011/10/17 20:11:18.063","2011/10/17 20:11:18.063","10000","2011/10/03 13:23:45.900","10972"
"174084","O_SELECTED","2011/10/03 14:31:15.008","2011/10/03 14:31:15.008","8400","2011/10/03 13:26:26.927","10809"
"174084","O_CREATED","2011/10/03 14:31:17.345","2011/10/03 14:31:17.345","8400","2011/10/03 13:26:26.927","10809"
"174084","O_SENT","2011/10/03 14:31:17.493","2011/10/03 14:31:17.493","8400","2011/10/03 13:26:26.927","10809"
"174084","O_SENT_BACK","2011/10/03 14:34:06.868","2011/10/03 14:34:06.868","8400","2011/10/03 13:26:26.927","10809"
"174084","O_ACCEPTED","2011/10/04 10:17:26.248","2011/10/04 10:17:26.248","8400","2011/10/03 13:26:26.927","10809"
"174087","O_SELECTED","2011/10/03 13:53:29.422","2011/10/03 13:53:29.422","15000","2011/10/03 13:46:48.075","10863"
"174087","O_CREATED","2011/10/03 13:53:31.266","2011/10/03 13:53:31.266","15000","2011/10/03 13:46:48.075","10863"
"174087","O_SENT","2011/10/03 13:53:31.305","2011/10/03 13:53:31.305","15000","2011/10/03 13:46:48.075","10863"
"174087","O_SENT_BACK","2011/10/11 09:58:53.764","2011/10/11 09:58:53.764","15000","2011/10/03 13:46:48.075","11029"
"174087","O_ACCEPTED","2011/10/11 11:49:13.306","2011/10/11 11:49:13.306","15000","2011/10/03 13:46:48.075","10138"
"174093","O_SELECTED","2011/10/03 15:57:34.171","2011/10/03 15:57:34.171","21000","2011/10/03 13:54:15.910","11180"
"174093","O_CREATED","2011/10/03 15:57:34.989","2011/10/03 15:57:34.989","21000","2011/10/03 13:54:15.910","11180"
"174093","O_SENT","2011/10/03 15:57:35.038","2011/10/03 15:57:35.038","21000","2011/10/03 13:54:15.910","11180"
"174093","O_CANCELLED","2011/11/03 09:15:29.299","2011/11/03 09:15:29.299","21000","2011/10/03 13:54:15.910","112"
"174096","O_SELECTED","2011/10/03 16:23:12.513","2011/10/03 16:23:12.513","5000","2011/10/03 14:10:56.279","11120"
"174096","O_CREATED","2011/10/03 16:23:14.022","2011/10/03 16:23:14.022","5000","2011/10/03 14:10:56.279","11120"
"174096","O_SENT","2011/10/03 16:23:14.062","2011/10/03 16:23:14.062","5000","2011/10/03 14:10:56.279","11120"
"174096","O_CANCELLED","2011/10/04 12:28:48.414","2011/10/04 12:28:48.414","5000","2011/10/03 14:10:56.279","10982"
"174096","O_SELECTED","2011/10/04 12:28:48.414","2011/10/04 12:28:48.414","5000","2011/10/03 14:10:56.279","10982"
"174096","O_CREATED","2011/10/04 12:28:49.386","2011/10/04 12:28:49.386","5000","2011/10/03 14:10:56.279","10982"
"174096","O_SENT","2011/10/04 12:28:49.415","2011/10/04 12:28:49.415","5000","2011/10/03 14:10:56.279","10982"
"174096","O_SENT_BACK","2011/10/11 11:03:12.962","2011/10/11 11:03:12.962","5000","2011/10/03 14:10:56.279","11049"
"174096","O_SELECTED","2011/10/17 17:02:07.138","2011/10/17 17:02:07.138","5000","2011/10/03 14:10:56.279","11009"
"174096","O_CANCELLED","2011/10/17 17:02:07.138","2011/10/17 17:02:07.138","5000","2011/10/03 14:10:56.279","11009"
"174096","O_CREATED","2011/10/17 17:02:08.606","2011/10/17 17:02:08.606","5000","2011/10/03 14:10:56.279","11009"
"174096","O_SENT","2011/10/17 17:02:08.643","2011/10/17 17:02:08.643","5000","2011/10/03 14:10:56.279","11009"
"174096","O_SENT_BACK","2011/10/21 09:53:53.753","2011/10/21 09:53:53.753","5000","2011/10/03 14:10:56.279","11049"
"174096","O_ACCEPTED","2011/10/21 10:36:28.396","2011/10/21 10:36:28.396","5000","2011/10/03 14:10:56.279","10809"
"174099","O_SELECTED","2011/10/04 14:05:09.813","2011/10/04 14:05:09.813","15000","2011/10/03 14:17:13.043","11169"
"174099","O_CREATED","2011/10/04 14:05:57.249","2011/10/04 14:05:57.249","15000","2011/10/03 14:17:13.043","11169"
"174099","O_SENT","2011/10/04 14:05:57.338","2011/10/04 14:05:57.338","15000","2011/10/03 14:17:13.043","11169"
"174099","O_CANCELLED","2011/10/06 19:56:11.612","2011/10/06 19:56:11.612","15000","2011/10/03 14:17:13.043","10909"
"174099","O_SELECTED","2011/10/06 19:56:11.612","2011/10/06 19:56:11.612","15000","2011/10/03 14:17:13.043","10909"
"174099","O_CREATED","2011/10/06 19:56:15.205","2011/10/06 19:56:15.205","15000","2011/10/03 14:17:13.043","10909"
"174099","O_SENT","2011/10/06 19:56:15.228","2011/10/06 19:56:15.228","15000","2011/10/03 14:17:13.043","10909"
"174099","O_SENT_BACK","2011/10/20 09:24:54.555","2011/10/20 09:24:54.555","15000","2011/10/03 14:17:13.043","11029"
"174099","O_ACCEPTED","2011/10/26 12:55:15.508","2011/10/26 12:55:15.508","15000","2011/10/03 14:17:13.043","10138"
"174105","O_SELECTED","2011/10/03 14:38:13.754","2011/10/03 14:38:13.754","5000","2011/10/03 14:24:26.607","10629"
"174105","O_CREATED","2011/10/03 14:38:14.802","2011/10/03 14:38:14.802","5000","2011/10/03 14:24:26.607","10629"
"174105","O_SENT","2011/10/03 14:38:14.839","2011/10/03 14:38:14.839","5000","2011/10/03 14:24:26.607","10629"
"174105","O_SENT_BACK","2011/10/03 14:39:18.623","2011/10/03 14:39:18.623","5000","2011/10/03 14:24:26.607","10629"
"174105","O_ACCEPTED","2011/10/03 14:46:47.624","2011/10/03 14:46:47.624","5000","2011/10/03 14:24:26.607","10629"
"174132","O_SELECTED","2011/10/03 18:28:13.862","2011/10/03 18:28:13.862","5000","2011/10/03 16:37:06.797","10880"
"174132","O_CREATED","2011/10/03 18:29:02.549","2011/10/03 18:29:02.549","5000","2011/10/03 16:37:06.797","10880"
"174132","O_SENT","2011/10/03 18:29:02.576","2011/10/03 18:29:02.576","5000","2011/10/03 16:37:06.797","10880"
"174132","O_SENT_BACK","2011/10/11 11:12:13.063","2011/10/11 11:12:13.063","5000","2011/10/03 16:37:06.797","11049"
"174132","O_CANCELLED","2011/10/13 15:53:32.299","2011/10/13 15:53:32.299","5000","2011/10/03 16:37:06.797","10609"
"174132","O_SELECTED","2011/10/13 15:53:32.299","2011/10/13 15:53:32.299","5000","2011/10/03 16:37:06.797","10609"
"174132","O_CREATED","2011/10/13 15:53:33.947","2011/10/13 15:53:33.947","5000","2011/10/03 16:37:06.797","10609"
"174132","O_SENT","2011/10/13 15:53:33.999","2011/10/13 15:53:33.999","5000","2011/10/03 16:37:06.797","10609"
"174132","O_CANCELLED","2011/10/13 20:50:00.100","2011/10/13 20:50:00.100","5000","2011/10/03 16:37:06.797","10939"
"174132","O_SELECTED","2011/10/13 20:50:00.100","2011/10/13 20:50:00.100","5000","2011/10/03 16:37:06.797","10939"
"174132","O_CREATED","2011/10/13 20:50:01.297","2011/10/13 20:50:01.297","5000","2011/10/03 16:37:06.797","10939"
"174132","O_SENT","2011/10/13 20:50:01.333","2011/10/13 20:50:01.333","5000","2011/10/03 16:37:06.797","10939"
"174132","O_SENT_BACK","2011/10/26 10:07:51.568","2011/10/26 10:07:51.568","5000","2011/10/03 16:37:06.797","11029"
"174132","O_CANCELLED","2011/10/31 19:20:37.616","2011/10/31 19:20:37.616","5000","2011/10/03 16:37:06.797","10889"
"174132","O_SELECTED","2011/10/31 19:20:37.616","2011/10/31 19:20:37.616","5000","2011/10/03 16:37:06.797","10889"
"174132","O_CREATED","2011/10/31 19:20:38.871","2011/10/31 19:20:38.871","5000","2011/10/03 16:37:06.797","10889"
"174132","O_SENT","2011/10/31 19:20:38.895","2011/10/31 19:20:38.895","5000","2011/10/03 16:37:06.797","10889"
