"case","event","startTime","completeTime","apploc:joinpoint","apprun:nanotime","apploc:app","apploc:linenr","apploc:etype","apprun:threadid","org:resource","apploc:filename","apploc:node","apploc:regionstr","apploc:tier"
,"org.junit.runners.model.TestClass.getName()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getName()","4843042491199","junit-4.12","191","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getRunnerAnnotations()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.getRunnerAnnotations()","4843042596402","junit-4.12","340","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotations()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getAnnotations()","4843042576730","junit-4.12","212","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","4843042634036","junit-4.12","45","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","4843042753351","junit-4.12","57","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","4843042737528","junit-4.12","93","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.hashCode()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.FrameworkMethod.hashCode()","4843042717856","junit-4.12","161","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.addChild(org.junit.runner.Description)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runner.Description.addChild(org.junit.runner.Description)","4843042788846","junit-4.12","182","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.classBlock(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.755","org.junit.runners.ParentRunner.classBlock(org.junit.runner.notification.RunNotifier)","4843043375586","junit-4.12","190","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.childrenInvoker(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.childrenInvoker(org.junit.runner.notification.RunNotifier)","4843042853422","junit-4.12","265","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.isIgnored(java.lang.Object)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.BlockJUnit4ClassRunner.isIgnored(java.lang.Object)","4843043019779","junit-4.12","57","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.isIgnored(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.BlockJUnit4ClassRunner.isIgnored(org.junit.runners.model.FrameworkMethod)","4843043003100","junit-4.12","88","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","4843042983856","junit-4.12","195","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.withBeforeClasses(org.junit.runners.model.Statement)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.withBeforeClasses(org.junit.runners.model.Statement)","4843043092480","junit-4.12","214","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843043074946","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.withAfterClasses(org.junit.runners.model.Statement)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.withAfterClasses(org.junit.runners.model.Statement)","4843043157483","junit-4.12","228","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843043140377","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.classRules()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.755","org.junit.runners.ParentRunner.classRules()","4843043359336","junit-4.12","254","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843043244725","junit-4.12","244","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843043225908","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.755","org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843043337525","junit-4.12","227","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.755","org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","4843043313577","junit-4.12","145","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$2.evaluate()","2016/08/15 10:53:29.755","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner$2.evaluate()","4843087497001","junit-4.12","268","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)","4843087479894","junit-4.12","58","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable)","4843087420878","junit-4.12","71","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$3.run()","2016/08/15 10:53:29.755","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner$3.run()","4843087402062","junit-4.12","290","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.798","org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)","4843087145042","junit-4.12","57","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.798","org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)","4843087123232","junit-4.12","74","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.755","org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","4843043595828","junit-4.12","93","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.hashCode()","2016/08/15 10:53:29.755","2016/08/15 10:53:29.755","org.junit.runners.model.FrameworkMethod.hashCode()","4843043574445","junit-4.12","161","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.isIgnored(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.755","org.junit.runners.BlockJUnit4ClassRunner.isIgnored(org.junit.runners.model.FrameworkMethod)","4843043676654","junit-4.12","88","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.755","org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","4843043658265","junit-4.12","195","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.methodBlock(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.755","2016/08/15 10:53:29.774","org.junit.runners.BlockJUnit4ClassRunner.methodBlock(org.junit.runners.model.FrameworkMethod)","4843063054479","junit-4.12","263","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.model.ReflectiveCallable.run()","2016/08/15 10:53:29.770","2016/08/15 10:53:29.771","org.junit.internal.runners.model.ReflectiveCallable.run()","4843059943301","junit-4.12","12","return","1","1","ReflectiveCallable.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner$1.runReflectiveCall()","2016/08/15 10:53:29.770","2016/08/15 10:53:29.771","org.junit.runners.BlockJUnit4ClassRunner$1.runReflectiveCall()","4843059883002","junit-4.12","266","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.createTest()","2016/08/15 10:53:29.770","2016/08/15 10:53:29.771","org.junit.runners.BlockJUnit4ClassRunner.createTest()","4843059827835","junit-4.12","217","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.770","2016/08/15 10:53:29.770","org.junit.runners.ParentRunner.getTestClass()","4843059268892","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getOnlyConstructor()","2016/08/15 10:53:29.770","2016/08/15 10:53:29.771","org.junit.runners.model.TestClass.getOnlyConstructor()","4843059730758","junit-4.12","203","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.Assert.assertEquals(long,long)","2016/08/15 10:53:29.771","2016/08/15 10:53:29.771","org.junit.Assert.assertEquals(long,long)","4843059681150","junit-4.12","631","return","1","1","Assert.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.Assert.assertEquals(java.lang.String,long,long)","2016/08/15 10:53:29.771","2016/08/15 10:53:29.771","org.junit.Assert.assertEquals(java.lang.String,long,long)","4843059627693","junit-4.12","644","return","1","1","Assert.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.methodInvoker(org.junit.runners.model.FrameworkMethod,java.lang.Object)","2016/08/15 10:53:29.771","2016/08/15 10:53:29.771","org.junit.runners.BlockJUnit4ClassRunner.methodInvoker(org.junit.runners.model.FrameworkMethod,java.lang.Object)","4843060188347","junit-4.12","290","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.possiblyExpectingExceptions(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","2016/08/15 10:53:29.771","2016/08/15 10:53:29.772","org.junit.runners.BlockJUnit4ClassRunner.possiblyExpectingExceptions(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","4843060468887","junit-4.12","301","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","2016/08/15 10:53:29.771","2016/08/15 10:53:29.772","org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","4843060361974","junit-4.12","195","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.withPotentialTimeout(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.BlockJUnit4ClassRunner.withPotentialTimeout(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","4843060678865","junit-4.12","314","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.FrameworkMethod.getAnnotation(java.lang.Class)","4843060571524","junit-4.12","195","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.withBefores(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.BlockJUnit4ClassRunner.withBefores(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","4843060876868","junit-4.12","330","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.ParentRunner.getTestClass()","4843060780219","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843060847788","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.withAfters(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.BlockJUnit4ClassRunner.withAfters(org.junit.runners.model.FrameworkMethod,java.lang.Object,org.junit.runners.model.Statement)","4843061006875","junit-4.12","345","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.ParentRunner.getTestClass()","4843060946148","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843060987630","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.getTestRules(java.lang.Object)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.773","org.junit.runners.BlockJUnit4ClassRunner.getTestRules(java.lang.Object)","4843061788625","junit-4.12","410","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.ParentRunner.getTestClass()","4843061076155","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843061168528","junit-4.12","244","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843061145007","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.ParentRunner.getTestClass()","4843061207444","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.773","org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843061707371","junit-4.12","227","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","2016/08/15 10:53:29.772","2016/08/15 10:53:29.772","org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","4843061271165","junit-4.12","145","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.rules(java.lang.Object)","2016/08/15 10:53:29.773","2016/08/15 10:53:29.774","org.junit.runners.BlockJUnit4ClassRunner.rules(java.lang.Object)","4843063007437","junit-4.12","381","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.773","2016/08/15 10:53:29.773","org.junit.runners.ParentRunner.getTestClass()","4843061884847","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.774","org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843062845784","junit-4.12","244","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.774","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843062815421","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.774","2016/08/15 10:53:29.774","org.junit.runners.ParentRunner.getTestClass()","4843062891970","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.774","org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843062980067","junit-4.12","227","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.774","org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","4843062955691","junit-4.12","145","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)","4843087101849","junit-4.12","322","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.model.EachTestNotifier.fireTestStarted()","2016/08/15 10:53:29.774","2016/08/15 10:53:29.784","org.junit.internal.runners.model.EachTestNotifier.fireTestStarted()","4843072452159","junit-4.12","42","return","1","1","EachTestNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.fireTestStarted(org.junit.runner.Description)","2016/08/15 10:53:29.774","2016/08/15 10:53:29.784","org.junit.runner.notification.RunNotifier.fireTestStarted(org.junit.runner.Description)","4843072411960","junit-4.12","115","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","4843071636624","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$SafeNotifier.run()","2016/08/15 10:53:29.783","2016/08/15 10:53:29.784","org.junit.runner.notification.RunNotifier$SafeNotifier.run()","4843072372188","junit-4.12","67","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$3.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.RunNotifier$3.notifyListener(org.junit.runner.notification.RunListener)","4843071855583","junit-4.12","121","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunListener.testStarted(org.junit.runner.Description)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.RunListener.testStarted(org.junit.runner.Description)","4843071809824","junit-4.12","79","return","1","1","RunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$3.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.RunNotifier$3.notifyListener(org.junit.runner.notification.RunListener)","4843072242181","junit-4.12","121","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.SynchronizedRunListener.testStarted(org.junit.runner.Description)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.SynchronizedRunListener.testStarted(org.junit.runner.Description)","4843072196850","junit-4.12","48","return","1","1","SynchronizedRunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.testStarted(org.junit.runner.Description)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.internal.TextListener.testStarted(org.junit.runner.Description)","4843072142538","junit-4.12","33","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","2016/08/15 10:53:29.783","2016/08/15 10:53:29.783","org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","4843072328567","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.statements.InvokeMethod.evaluate()","2016/08/15 10:53:29.784","2016/08/15 10:53:29.795","org.junit.internal.runners.statements.InvokeMethod.evaluate()","4843083432584","junit-4.12","17","return","1","1","InvokeMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.invokeExplosively(java.lang.Object,java.lang.Object[])","2016/08/15 10:53:29.784","2016/08/15 10:53:29.795","org.junit.runners.model.FrameworkMethod.invokeExplosively(java.lang.Object,java.lang.Object[])","4843083413340","junit-4.12","47","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.model.ReflectiveCallable.run()","2016/08/15 10:53:29.789","2016/08/15 10:53:29.795","org.junit.internal.runners.model.ReflectiveCallable.run()","4843083395378","junit-4.12","12","return","1","1","ReflectiveCallable.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod$1.runReflectiveCall()","2016/08/15 10:53:29.789","2016/08/15 10:53:29.795","org.junit.runners.model.FrameworkMethod$1.runReflectiveCall()","4843083369719","junit-4.12","50","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.access$000(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.789","2016/08/15 10:53:29.789","org.junit.runners.model.FrameworkMethod.access$000(org.junit.runners.model.FrameworkMethod)","4843078020632","junit-4.12","19","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.Assert.assertEquals(long,long)","2016/08/15 10:53:29.794","2016/08/15 10:53:29.795","org.junit.Assert.assertEquals(long,long)","4843083351758","junit-4.12","631","return","1","1","Assert.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.Assert.assertEquals(java.lang.String,long,long)","2016/08/15 10:53:29.794","2016/08/15 10:53:29.794","org.junit.Assert.assertEquals(java.lang.String,long,long)","4843083331230","junit-4.12","644","return","1","1","Assert.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.model.EachTestNotifier.fireTestFinished()","2016/08/15 10:53:29.795","2016/08/15 10:53:29.798","org.junit.internal.runners.model.EachTestNotifier.fireTestFinished()","4843087080466","junit-4.12","38","return","1","1","EachTestNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description)","2016/08/15 10:53:29.795","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description)","4843087059939","junit-4.12","187","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","4843086574125","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
