CaseID,ActivityID,CompleteTimestamp,Resource
300,9,2011-01-12 08:39:56,Value 9
300,11,2011-01-12 08:50:26,Value 9
300,9,2011-01-12 09:07:51,Value 9
300,11,2011-01-12 09:34:34,Value 9
300,9,2011-01-26 07:25:14,Value 9
300,7,2011-01-26 07:26:04,Value 9
300,1,2011-02-15 06:31:10,Value 5
1895,0,2013-04-24 11:39:28,Value 14
1895,9,2013-05-10 11:41:45,Value 2
1895,11,2013-05-13 06:00:17,Value 14
1895,7,2013-06-03 09:11:33,Value 1
1895,1,2013-06-18 09:11:48,Value 3
2456,0,2011-06-27 12:22:36,Value 8
2456,0,2011-06-27 12:31:36,Value 8
2456,0,2011-07-05 04:35:49,Value 2
2456,9,2011-07-13 06:41:54,Value 7
2456,11,2011-07-13 06:42:05,Value 7
2456,9,2011-07-19 13:11:18,Value 7
2456,7,2011-07-19 13:11:29,Value 7
2456,1,2011-08-03 13:11:46,Value 5
1108,0,2011-09-12 09:20:43,Value 2
1108,9,2011-09-12 09:21:00,Value 2
1108,7,2011-09-13 04:27:11,Value 2
1108,1,2011-10-19 09:30:20,Value 5
2876,0,2010-04-20 11:40:01,Value 2
2876,9,2010-04-30 12:53:17,Value 2
2876,7,2010-05-04 12:25:52,Value 2
2876,1,2010-05-21 11:50:26,Value 5
1522,0,2012-04-23 07:03:11,Value 2
1522,9,2012-04-26 10:06:29,Value 1
1522,7,2012-05-08 06:18:57,Value 1
1522,7,2012-05-08 06:18:57,Value 1
1522,1,2012-05-24 07:13:28,Value 5
2637,0,2013-01-21 06:08:20,Value 1
2637,9,2013-01-28 14:05:48,Value 1
2637,7,2013-02-15 06:05:19,Value 1
2637,7,2013-02-15 06:05:20,Value 1
2637,1,2013-03-02 06:05:34,Value 3
558,4,2010-06-15 06:45:10,Value 5
558,0,2010-06-15 07:19:33,Value 2
558,0,2010-06-15 07:35:33,Value 2
558,9,2010-06-21 07:43:57,Value 11
558,7,2010-06-21 07:46:55,Value 11
558,1,2010-07-22 06:50:56,Value 5
1648,0,2011-05-23 05:27:12,Value 8
1648,9,2011-06-01 12:30:12,Value 2
1648,9,2011-06-06 05:03:42,Value 2
1648,7,2011-06-06 12:12:33,Value 13
1648,1,2011-07-21 12:13:14,Value 5
2588,0,2013-02-20 08:04:37,Value 2
2588,11,2013-02-20 08:06:32,Value 2
2588,0,2013-02-21 06:18:56,Value 1
2588,0,2013-02-21 06:19:02,Value 1
2588,9,2013-03-26 08:27:20,Value 2
2588,7,2013-03-26 12:39:50,Value 9
2588,1,2013-04-10 10:40:13,Value 3
2153,0,2012-02-14 13:09:55,Value 2
2153,7,2012-02-14 13:10:30,Value 2
2153,1,2012-03-29 11:10:28,Value 5
925,0,2013-09-05 09:44:56,Value 14
925,0,2013-09-05 09:45:51,Value 14
925,9,2013-09-05 09:48:44,Value 9
925,11,2013-09-09 12:56:08,Value 9
925,7,2013-09-27 10:20:43,Value 9
925,1,2013-10-12 10:20:59,Value 3
1236,0,2011-02-18 13:15:26,Value 13
1236,9,2011-02-18 13:15:52,Value 13
1236,11,2011-02-21 06:12:35,Value 9
1236,9,2011-03-04 07:18:27,Value 9
1236,7,2011-03-04 07:18:42,Value 9
1236,1,2011-04-07 11:21:13,Value 5
1926,9,2012-03-29 07:18:54,Value 4
1926,7,2012-03-29 07:51:32,Value 4
1926,1,2012-05-21 07:21:06,Value 5
528,0,2011-08-19 05:34:56,Value 9
528,7,2011-08-22 05:43:24,Value 9
528,1,2011-10-08 05:41:12,Value 5
833,0,2011-03-04 07:34:36,Value 8
833,9,2011-03-04 07:35:05,Value 8
833,7,2011-03-08 13:20:32,Value 2
833,1,2011-04-13 05:40:35,Value 5
2368,0,2013-06-20 04:32:10,Value 14
2368,9,2013-07-01 09:21:12,Value 1
2368,11,2013-07-01 09:44:59,Value 1
2368,7,2013-07-23 06:38:45,Value 1
2368,1,2013-08-07 06:39:00,Value 3
1283,0,2011-07-22 06:47:02,Value 13
1283,9,2011-07-25 10:38:21,Value 13
1283,7,2011-08-25 10:14:19,Value 13
1283,1,2011-09-09 10:14:33,Value 5
2782,0,2012-03-01 14:56:30,Value 9
2782,9,2012-03-07 06:32:42,Value 6
2782,7,2012-03-07 07:15:49,Value 17
2782,1,2012-04-03 13:00:28,Value 5
36,0,2011-06-24 07:10:25,Value 9
36,9,2011-06-27 10:36:12,Value 2
36,7,2011-06-27 10:37:30,Value 2
36,1,2011-08-22 07:20:40,Value 5
2001,0,2010-05-26 12:06:56,Value 15
2001,9,2010-05-27 09:39:45,Value 2
2001,7,2010-05-28 05:16:23,Value 2
2001,1,2010-06-29 12:11:12,Value 5
2221,0,2011-06-21 04:42:32,Value 8
2221,0,2011-06-21 04:42:47,Value 8
2221,9,2011-06-23 07:48:23,Value 13
2221,7,2011-06-28 10:59:04,Value 13
2221,1,2011-07-22 04:50:39,Value 5
2241,0,2012-02-09 08:04:23,Value 1
2241,9,2012-02-09 08:12:32,Value 6
2241,11,2012-02-17 06:02:22,Value 6
2241,9,2012-02-21 14:04:37,Value 6
2241,7,2012-02-21 14:10:14,Value 6
2241,1,2012-04-06 12:10:50,Value 5
808,0,2011-10-07 10:00:53,Value 1
808,9,2011-10-07 10:52:36,Value 2
808,7,2011-10-07 10:57:43,Value 2
808,1,2011-12-01 12:10:14,Value 5
1626,0,2012-06-04 07:49:17,Value 1
1626,9,2012-06-04 07:49:25,Value 1
1626,7,2012-06-04 09:36:11,Value 1
1626,1,2012-08-02 07:50:28,Value 5
2311,0,2011-12-21 13:24:59,Value 2
2311,9,2011-12-21 13:25:19,Value 2
2311,7,2011-12-21 13:45:11,Value 2
2311,1,2012-01-21 13:30:21,Value 5
664,0,2012-01-18 07:45:57,Value 1
664,9,2012-01-18 10:10:53,Value 2
664,7,2012-01-18 11:46:38,Value 2
664,7,2012-01-18 11:46:38,Value 2
664,1,2012-02-18 07:51:08,Value 5
432,0,2011-03-10 13:05:06,Value 8
432,9,2011-03-11 07:25:32,Value 8
432,7,2011-03-11 07:26:15,Value 8
432,1,2011-04-23 11:10:41,Value 5
2784,0,2010-08-10 04:33:33,Value 12
2784,0,2010-08-17 12:38:22,Value 10
2784,0,2010-09-03 10:22:20,Value 2
2784,9,2010-09-03 11:01:16,Value 7
2784,11,2010-09-03 11:01:42,Value 7
2784,9,2010-09-13 07:24:06,Value 5
2784,11,2010-09-13 07:24:11,Value 5
2784,9,2010-09-15 07:31:52,Value 7
2784,7,2010-09-15 07:32:23,Value 7
2784,1,2010-09-30 07:32:38,Value 5
17,0,2013-02-14 13:35:55,Value 1
17,9,2013-03-04 06:12:43,Value 2
17,11,2013-03-04 06:33:32,Value 1
17,7,2013-03-04 08:43:19,Value 1
17,1,2013-03-19 08:43:39,Value 3
1520,0,2011-04-14 05:29:40,Value 13
1520,9,2011-04-18 06:50:42,Value 2
1520,7,2011-04-18 06:57:59,Value 2
1520,1,2011-05-28 05:30:33,Value 5
580,0,2010-06-22 06:39:51,Value 2
580,9,2010-07-14 09:41:21,Value 2
580,7,2010-07-14 10:00:08,Value 2
580,1,2010-07-29 10:00:26,Value 5
800,0,2013-11-19 15:09:57,Value 1
800,9,2013-12-04 08:14:44,Value 2
800,7,2013-12-05 11:28:27,Value 4
800,1,2013-12-20 11:28:39,Value 3
659,0,2010-07-08 05:44:15,Value 9
659,9,2010-07-13 13:33:19,Value 16
659,7,2010-07-13 13:33:25,Value 16
659,1,2010-08-21 05:50:29,Value 5
2611,0,2012-07-05 06:23:18,Value 1
2611,7,2012-07-05 06:44:30,Value 1
2611,1,2012-08-07 06:30:11,Value 5
2829,0,2013-09-04 12:52:10,Value 18
2829,9,2013-09-09 04:47:54,Value 2
2829,11,2013-09-10 05:44:04,Value 2
2829,7,2013-09-20 05:11:18,Value 2
2829,1,2013-10-05 05:11:28,Value 3
1421,0,2010-04-21 13:36:39,Value 2
1421,0,2010-06-01 06:15:42,Value 2
1421,9,2010-06-01 06:16:04,Value 2
1421,7,2010-06-01 06:16:31,Value 2
1421,1,2010-06-16 06:16:45,Value 5
2547,0,2010-05-03 08:18:49,Value 16
2547,9,2010-05-03 08:20:03,Value 16
2547,11,2010-05-03 08:29:31,Value 16
2547,9,2010-05-03 09:15:04,Value 16
2547,7,2010-05-03 09:15:12,Value 16
2547,1,2010-06-16 08:00:37,Value 5
1594,0,2013-01-07 12:32:01,Value 13
1594,9,2013-01-31 11:42:02,Value 4
1594,7,2013-02-01 08:52:49,Value 4
1594,1,2013-02-16 08:53:03,Value 3
1821,0,2011-05-25 09:57:03,Value 8
1821,9,2011-05-25 09:57:36,Value 8
1821,7,2011-05-27 07:55:35,Value 8
1821,1,2011-07-08 10:00:24,Value 5
2064,0,2011-08-22 04:26:23,Value 9
2064,9,2011-08-22 04:26:41,Value 9
2064,7,2011-08-22 04:49:29,Value 9
2064,1,2011-10-09 04:30:57,Value 5
336,0,2010-03-19 13:24:30,Value 2
336,9,2010-03-22 12:43:02,Value 2
336,11,2010-03-22 12:43:09,Value 2
336,9,2010-03-22 12:45:17,Value 2
336,11,2010-03-22 12:45:24,Value 2
336,9,2010-04-16 12:55:48,Value 2
336,7,2010-04-16 12:55:53,Value 2
336,1,2010-05-01 12:56:07,Value 5
242,0,2012-09-03 13:10:07,Value 1
242,9,2012-09-05 04:13:32,Value 3
242,7,2012-09-20 10:22:50,Value 2
242,1,2012-10-05 10:23:09,Value 3
605,0,2012-07-09 07:59:03,Value 1
605,9,2012-07-23 05:29:30,Value 1
605,11,2012-07-24 06:44:24,Value 1
605,7,2012-07-26 07:00:53,Value 1
605,1,2012-08-11 09:20:23,Value 5
862,0,2011-08-02 05:18:36,Value 13
862,7,2011-08-02 05:19:29,Value 13
862,1,2011-09-02 05:21:17,Value 5
2642,4,2010-04-28 04:59:40,Value 6
2642,0,2010-04-28 05:04:25,Value 2
2642,9,2010-04-29 10:32:50,Value 2
2642,7,2010-04-29 10:39:49,Value 2
2642,1,2010-05-29 05:01:22,Value 5
2532,0,2011-09-16 06:12:06,Value 1
2532,9,2011-09-21 04:13:14,Value 2
2532,7,2011-09-23 06:21:56,Value 1
2532,7,2011-09-23 06:22:14,Value 1
2532,1,2011-10-26 06:20:30,Value 5
2532,1,2011-10-26 06:20:30,Value 5
69,0,2010-09-24 12:35:31,Value 14
69,9,2010-09-27 06:11:48,Value 9
69,11,2010-09-28 05:31:41,Value 9
69,9,2010-11-08 07:33:36,Value 9
69,7,2010-11-08 07:33:57,Value 9
69,1,2010-11-23 07:34:09,Value 5
2765,0,2012-03-23 12:44:14,Value 4
2765,9,2012-03-23 12:44:57,Value 4
2765,7,2012-03-23 14:02:36,Value 4
2765,1,2012-04-25 10:50:33,Value 5
1346,0,2011-05-06 12:13:05,Value 8
1346,9,2011-05-17 12:26:18,Value 2
1346,7,2011-05-20 05:30:41,Value 9
1346,1,2011-06-19 12:21:09,Value 5
1916,0,2012-05-24 11:08:38,Value 4
1916,9,2012-05-24 12:18:41,Value 9
1916,7,2012-05-25 06:15:20,Value 9
1916,1,2012-06-26 11:10:32,Value 5
2682,0,2010-09-14 10:39:29,Value 19
2682,9,2010-09-22 11:58:57,Value 11
2682,7,2010-09-22 12:21:30,Value 11
2682,1,2010-11-12 12:40:31,Value 5
423,0,2011-10-24 06:55:40,Value 1
423,9,2011-10-24 06:56:20,Value 1
423,7,2011-10-24 12:24:27,Value 1
423,1,2011-12-09 09:00:49,Value 5
2396,0,2010-12-09 14:44:19,Value 2
2396,9,2010-12-09 14:45:48,Value 2
2396,7,2011-01-18 09:44:03,Value 2
2396,1,2011-02-02 09:44:21,Value 5
1726,0,2013-10-31 11:28:07,Value 9
1726,9,2013-10-31 12:49:00,Value 2
1726,9,2013-11-07 08:20:55,Value 14
1726,11,2013-11-07 09:27:40,Value 14
1726,7,2013-11-22 12:56:46,Value 14
1726,1,2013-12-07 12:57:03,Value 3
1295,4,2010-05-12 07:47:22,Value 15
1295,0,2010-05-12 12:00:58,Value 15
1295,0,2010-05-18 13:25:41,Value 16
1295,9,2010-05-24 07:58:03,Value 12
1295,11,2010-05-25 12:35:52,Value 12
1295,9,2010-05-26 10:43:36,Value 12
1295,7,2010-05-26 10:43:49,Value 12
1295,1,2010-06-25 10:44:10,Value 5
1905,0,2013-09-04 07:14:28,Value 18
1905,9,2013-09-19 04:09:47,Value 2
1905,11,2013-09-19 05:57:08,Value 2
1905,7,2013-10-07 10:24:13,Value 2
1905,1,2013-10-22 10:24:27,Value 3
2109,0,2010-12-15 12:31:53,Value 8
2109,9,2010-12-16 06:01:07,Value 2
2109,7,2010-12-16 06:08:19,Value 2
2109,1,2011-02-12 12:40:42,Value 5
1235,0,2012-03-22 06:44:39,Value 1
1235,9,2012-03-22 06:55:53,Value 10
1235,7,2012-03-22 07:53:44,Value 13
1235,1,2012-04-29 04:50:31,Value 5
365,0,2011-02-10 12:35:19,Value 8
365,9,2011-02-10 12:35:42,Value 8
365,7,2011-02-16 12:41:24,Value 14
365,1,2011-04-03 10:40:41,Value 5
2223,0,2012-10-10 12:33:37,Value 2
2223,9,2012-11-02 08:53:36,Value 2
2223,7,2012-11-13 09:59:06,Value 2
2223,1,2012-11-28 09:59:20,Value 3
678,0,2012-05-28 12:06:24,Value 1
678,9,2012-05-28 12:06:33,Value 1
678,7,2012-06-04 04:52:57,Value 1
678,1,2012-07-13 12:11:15,Value 5
639,0,2011-07-05 12:20:57,Value 13
639,9,2011-07-12 06:36:57,Value 2
639,7,2011-07-12 06:37:59,Value 2
639,1,2011-08-26 12:31:01,Value 5
2899,0,2012-04-20 04:39:02,Value 4
2899,9,2012-04-20 04:39:39,Value 4
2899,7,2012-04-23 07:07:48,Value 4
2899,1,2012-05-27 04:40:55,Value 5
342,0,2011-03-30 13:03:03,Value 8
342,9,2011-03-30 13:03:19,Value 8
342,7,2011-03-30 13:04:15,Value 8
342,1,2011-05-04 13:00:31,Value 5
497,0,2012-07-02 12:40:23,Value 4
497,9,2012-07-02 12:44:29,Value 4
497,7,2012-07-03 07:50:15,Value 4
497,1,2012-08-02 12:50:50,Value 5
2363,0,2011-10-10 05:45:13,Value 1
2363,9,2011-10-13 04:15:48,Value 4
2363,7,2011-10-14 12:06:01,Value 2
2363,1,2011-12-08 07:50:57,Value 5
530,0,2011-02-14 07:09:52,Value 8
530,0,2011-02-14 07:25:20,Value 8
530,9,2011-02-14 08:37:16,Value 12
530,7,2011-02-14 08:42:35,Value 12
530,1,2011-03-30 05:10:31,Value 5
198,0,2011-02-10 12:49:46,Value 8
198,0,2011-02-10 14:44:51,Value 13
198,9,2011-02-10 14:49:11,Value 13
198,7,2011-02-11 12:00:49,Value 13
198,1,2011-03-30 10:51:38,Value 5
1658,0,2012-03-06 09:51:34,Value 1
1658,9,2012-03-06 09:51:42,Value 1
1658,11,2012-03-08 09:09:09,Value 2
1658,9,2012-03-28 05:58:02,Value 1
1658,11,2012-03-28 11:46:46,Value 1
1658,7,2012-04-02 09:35:15,Value 1
1658,1,2012-04-18 04:40:26,Value 5
2056,0,2011-02-16 12:01:20,Value 8
2056,9,2011-02-17 09:22:06,Value 9
2056,7,2011-02-18 08:14:19,Value 2
2056,1,2011-04-10 10:10:34,Value 5
2329,0,2012-06-05 09:16:18,Value 1
2329,9,2012-06-06 04:17:21,Value 4
2329,7,2012-06-06 09:53:22,Value 4
2329,1,2012-07-06 09:20:22,Value 5
2862,0,2011-09-28 12:48:22,Value 9
2862,9,2011-09-28 12:48:33,Value 9
2862,7,2011-09-30 09:18:02,Value 9
2862,1,2011-11-13 14:50:22,Value 5
796,0,2010-12-29 06:23:43,Value 8
796,9,2011-01-31 08:57:06,Value 2
796,7,2011-02-04 08:49:44,Value 8
796,1,2011-02-19 08:50:00,Value 5
1614,0,2011-04-13 04:33:52,Value 8
1614,9,2011-04-13 04:34:13,Value 8
1614,11,2011-04-13 06:09:24,Value 13
1614,9,2011-04-15 12:44:09,Value 13
1614,7,2011-04-15 12:44:19,Value 13
1614,1,2011-06-04 11:21:16,Value 5
301,0,2011-03-01 13:40:03,Value 8
301,9,2011-03-01 13:40:25,Value 8
301,11,2011-03-04 06:44:18,Value 2
301,9,2011-03-04 07:54:38,Value 2
301,11,2011-03-18 06:30:16,Value 12
301,9,2011-03-22 11:44:04,Value 8
301,7,2011-03-22 11:44:15,Value 8
301,1,2011-04-21 09:44:45,Value 5
1027,0,2010-11-24 15:02:59,Value 14
1027,9,2010-11-24 15:21:52,Value 14
1027,7,2010-11-24 15:22:00,Value 14
1027,1,2011-01-08 15:00:35,Value 5
2921,9,2013-01-28 13:11:17,Value 1
2921,7,2013-02-15 06:07:20,Value 1
2921,1,2013-03-02 06:07:34,Value 3
2384,0,2012-05-18 09:25:33,Value 1
2384,9,2012-05-18 11:28:25,Value 1
2384,7,2012-05-23 05:41:39,Value 2
2384,1,2012-06-20 09:30:26,Value 5
197,0,2011-03-08 06:11:58,Value 8
197,9,2011-03-08 06:12:52,Value 8
197,7,2011-03-08 09:19:50,Value 8
197,1,2011-04-10 04:20:58,Value 5
679,0,2011-11-15 12:02:56,Value 1
679,9,2011-11-18 12:47:49,Value 9
679,7,2011-11-21 12:28:57,Value 9
679,1,2011-12-16 12:10:17,Value 5
970,0,2011-06-27 11:49:46,Value 8
970,0,2011-06-27 11:50:04,Value 8
970,9,2011-07-01 06:22:31,Value 2
970,7,2011-07-14 07:17:03,Value 2
970,1,2011-07-29 07:17:19,Value 5
1674,0,2012-01-02 06:09:36,Value 1
1674,9,2012-01-02 06:09:51,Value 1
1674,7,2012-01-02 06:29:11,Value 9
1674,7,2012-01-02 06:29:12,Value 9
1674,1,2012-02-03 06:10:57,Value 5
413,0,2011-01-28 09:31:22,Value 8
413,9,2011-02-04 14:36:54,Value 9
413,7,2011-02-07 13:01:39,Value 9
413,1,2011-03-13 09:40:23,Value 5
753,4,2011-09-20 12:20:45,Value 1
753,0,2011-09-21 07:00:24,Value 13
753,9,2011-10-04 10:36:18,Value 2
753,7,2011-10-04 10:36:49,Value 2
753,1,2011-11-05 14:30:38,Value 5
440,0,2010-12-07 06:25:43,Value 8
440,0,2010-12-10 13:20:42,Value 2
440,9,2010-12-10 13:21:07,Value 2
440,11,2010-12-10 14:36:34,Value 14
440,11,2010-12-10 14:36:35,Value 14
440,9,2010-12-10 14:36:55,Value 14
440,7,2010-12-10 14:37:15,Value 14
440,1,2011-01-08 06:30:24,Value 5
1769,0,2011-11-25 11:24:41,Value 2
1769,9,2011-11-25 13:11:55,Value 9
1769,7,2011-11-28 09:49:52,Value 9
1769,1,2011-12-28 11:30:21,Value 5
34,0,2012-05-02 07:44:47,Value 1
34,9,2012-05-02 07:44:54,Value 1
34,7,2012-05-08 05:37:30,Value 1
34,1,2012-06-09 07:50:29,Value 5
2009,9,2011-12-19 06:27:50,Value 2
2009,7,2011-12-19 06:36:01,Value 2
2009,1,2012-02-01 12:41:03,Value 5
1022,0,2011-11-16 09:22:44,Value 1
1022,7,2011-11-16 09:24:12,Value 1
1022,1,2011-12-17 09:30:44,Value 5
834,0,2011-12-27 08:18:12,Value 1
834,9,2012-01-03 06:59:46,Value 9
834,11,2012-01-05 12:41:40,Value 9
834,7,2012-01-09 09:15:45,Value 9
834,1,2012-01-28 14:50:15,Value 5
1516,0,2012-01-23 07:23:20,Value 1
1516,9,2012-01-23 07:23:37,Value 1
1516,2,2012-02-14 10:00:54,Value 2
1516,7,2012-03-06 08:26:33,Value 2
1516,1,2012-03-21 08:37:54,Value 5
680,0,2010-08-24 12:33:51,Value 6
680,9,2010-08-24 12:38:17,Value 6
680,9,2010-08-24 12:57:47,Value 6
680,7,2010-08-24 13:00:50,Value 6
680,1,2010-10-07 12:40:32,Value 5
369,0,2013-01-08 15:05:45,Value 1
369,7,2013-01-24 11:36:45,Value 13
369,7,2013-01-24 11:36:46,Value 13
369,1,2013-02-08 11:36:59,Value 3
614,0,2010-08-05 06:21:29,Value 7
614,9,2010-08-05 06:21:43,Value 7
614,7,2010-08-05 06:22:37,Value 7
614,1,2010-09-09 06:30:42,Value 5
1478,0,2010-03-09 09:06:39,Value 2
1478,0,2010-03-09 09:06:58,Value 2
1478,9,2010-03-09 09:07:27,Value 2
1478,7,2010-03-09 09:10:28,Value 2
1478,1,2010-04-09 07:10:44,Value 5
823,0,2013-05-24 08:58:47,Value 14
823,9,2013-06-25 09:55:15,Value 2
823,7,2013-06-25 11:36:33,Value 2
823,1,2013-07-10 11:36:44,Value 3
463,0,2010-02-10 10:15:48,Value 16
463,0,2010-02-24 09:20:45,Value 16
463,9,2010-02-24 09:25:31,Value 16
463,7,2010-03-15 15:26:37,Value 2
463,1,2010-03-30 13:26:59,Value 5
1438,0,2013-06-11 12:43:57,Value 14
1438,9,2013-06-19 12:18:32,Value 9
1438,7,2013-06-27 10:18:38,Value 9
1438,1,2013-07-12 10:18:48,Value 3
2822,0,2013-04-22 12:34:28,Value 1
2822,9,2013-04-30 04:14:40,Value 1
2822,11,2013-04-30 11:25:44,Value 1
2822,7,2013-05-16 11:28:24,Value 2
2822,1,2013-05-31 11:28:43,Value 3
2475,0,2011-09-22 06:15:12,Value 1
2475,9,2011-09-26 04:29:21,Value 16
2475,7,2011-09-26 06:14:14,Value 16
2475,1,2011-11-20 08:20:35,Value 5
2818,0,2012-04-26 06:28:36,Value 1
2818,9,2012-04-27 05:00:29,Value 13
2818,7,2012-05-09 12:39:26,Value 13
2818,1,2012-05-29 06:30:27,Value 5
199,0,2010-07-29 06:57:56,Value 6
199,9,2010-07-29 10:21:09,Value 6
199,7,2010-07-29 10:21:29,Value 6
199,1,2010-09-04 07:00:59,Value 5
2393,0,2012-02-01 06:30:27,Value 4
2393,9,2012-02-09 15:05:23,Value 2
2393,7,2012-02-15 08:07:50,Value 2
2393,1,2012-03-16 08:08:15,Value 5
521,0,2011-03-07 09:01:23,Value 8
521,9,2011-03-07 09:01:58,Value 8
521,7,2011-03-09 07:17:20,Value 9
521,1,2011-04-22 07:10:54,Value 5
2013,0,2012-08-31 12:10:58,Value 2
2013,9,2012-10-01 07:53:35,Value 13
2013,7,2012-10-12 12:00:16,Value 13
2013,1,2012-10-27 12:00:32,Value 3
875,0,2012-12-19 06:26:18,Value 1
875,7,2013-01-07 09:22:56,Value 1
875,1,2013-01-22 09:23:15,Value 3
2094,0,2012-01-25 06:03:28,Value 1
2094,9,2012-01-25 06:39:20,Value 6
2094,11,2012-02-01 09:39:56,Value 12
2094,7,2012-02-28 15:22:35,Value 12
2094,1,2012-03-14 15:22:45,Value 5
1358,0,2011-09-12 05:13:08,Value 13
1358,9,2011-09-14 05:26:49,Value 13
1358,7,2011-10-06 05:19:04,Value 13
1358,1,2011-10-21 05:19:15,Value 5
47,9,2012-01-11 14:46:12,Value 1
47,11,2012-01-12 11:49:28,Value 1
47,7,2012-02-07 13:06:45,Value 1
47,1,2012-03-09 07:11:08,Value 5
512,0,2012-01-16 06:41:16,Value 1
512,7,2012-01-16 11:58:55,Value 6
512,1,2012-02-29 06:50:22,Value 5
695,0,2011-09-12 06:53:36,Value 1
695,9,2011-09-12 14:04:52,Value 10
695,7,2011-09-12 14:24:09,Value 10
695,1,2011-10-19 07:00:29,Value 5
2415,4,2010-04-07 12:18:14,Value 12
2415,0,2010-04-07 12:18:34,Value 12
2415,9,2010-04-07 12:39:32,Value 12
2415,7,2010-04-09 12:14:37,Value 12
2415,1,2010-05-14 12:20:47,Value 5
1158,0,2011-12-28 14:51:52,Value 1
1158,9,2011-12-29 08:16:43,Value 10
1158,7,2011-12-30 06:01:38,Value 10
1158,1,2012-01-28 15:01:45,Value 5
1512,0,2013-04-03 11:32:41,Value 1
1512,9,2013-04-19 04:23:40,Value 2
1512,11,2013-04-19 10:30:03,Value 4
1512,5,2013-04-19 11:49:21,Value 4
1512,11,2013-04-19 11:49:38,Value 4
1512,7,2013-04-30 10:26:35,Value 9
1512,7,2013-04-30 10:33:08,Value 9
1512,1,2013-05-15 10:26:57,Value 3
1982,0,2011-03-09 13:28:11,Value 8
1982,0,2011-03-09 13:28:30,Value 8
1982,0,2011-03-09 13:45:56,Value 2
1982,9,2011-03-09 13:46:05,Value 2
1982,11,2011-03-09 14:55:20,Value 2
1982,9,2011-04-20 06:37:21,Value 2
1982,7,2011-04-20 06:37:30,Value 2
1982,1,2011-05-05 06:37:43,Value 5
1882,0,2010-06-28 06:50:23,Value 2
1882,9,2010-06-30 10:20:08,Value 2
1882,7,2010-06-30 10:41:12,Value 2
1882,1,2010-08-11 07:00:27,Value 5
2562,0,2012-07-19 12:51:08,Value 1
2562,9,2012-07-19 12:51:21,Value 1
2562,7,2012-07-20 11:06:41,Value 1
2562,1,2012-09-01 13:00:36,Value 5
2590,0,2013-02-12 12:11:11,Value 1
2590,11,2013-02-14 09:42:21,Value 1
2590,11,2013-03-29 06:04:45,Value 9
2590,7,2013-03-29 07:02:44,Value 9
2590,1,2013-04-13 05:02:57,Value 3
1250,0,2010-03-17 06:11:26,Value 2
1250,9,2010-03-19 13:10:09,Value 2
1250,7,2010-03-22 12:30:07,Value 15
1250,1,2010-04-17 04:20:27,Value 5
173,0,2012-01-18 11:49:23,Value 2
173,9,2012-01-18 11:49:32,Value 2
173,7,2012-01-25 06:31:08,Value 2
173,1,2012-02-24 11:50:30,Value 5
1656,0,2011-06-23 04:58:08,Value 8
1656,0,2011-06-23 04:58:25,Value 8
1656,9,2011-06-23 05:10:26,Value 2
1656,11,2011-06-28 06:27:26,Value 2
1656,9,2011-07-01 12:04:33,Value 2
1656,7,2011-07-01 12:04:48,Value 2
1656,1,2011-07-29 10:40:37,Value 5
480,0,2011-05-10 06:29:13,Value 8
480,9,2011-05-10 06:57:43,Value 8
480,11,2011-05-10 12:41:06,Value 2
480,9,2011-05-11 06:41:54,Value 2
480,7,2011-05-11 06:42:05,Value 2
480,1,2011-06-10 10:32:29,Value 5
375,0,2011-07-26 12:29:54,Value 13
375,9,2011-07-27 04:41:16,Value 2
375,7,2011-07-27 07:33:26,Value 2
375,1,2011-08-26 12:32:16,Value 5
1797,0,2012-03-29 12:37:28,Value 1
1797,9,2012-03-29 12:37:35,Value 1
1797,11,2012-04-06 06:02:45,Value 1
1797,7,2012-04-16 11:26:18,Value 2
1797,1,2012-05-01 11:26:27,Value 5
267,0,2011-08-05 10:00:13,Value 9
267,9,2011-08-11 07:30:47,Value 9
267,11,2011-08-12 10:42:55,Value 9
267,7,2011-08-19 09:25:37,Value 9
267,1,2011-09-07 10:10:56,Value 5
1239,0,2010-09-28 12:30:04,Value 9
1239,9,2010-09-29 04:10:08,Value 9
1239,7,2010-09-29 04:10:31,Value 9
1239,1,2010-10-29 12:42:29,Value 5
1017,0,2011-09-27 09:27:13,Value 1
1017,9,2011-09-30 11:10:24,Value 13
1017,7,2011-10-07 06:05:58,Value 13
1017,1,2011-10-28 09:30:28,Value 5
49,0,2012-05-21 12:39:11,Value 4
49,9,2012-05-22 04:34:16,Value 1
49,7,2012-05-29 04:08:42,Value 1
49,1,2012-07-13 12:41:15,Value 5
2066,0,2012-09-25 12:58:23,Value 1
2066,9,2012-10-17 05:17:40,Value 2
2066,7,2012-10-17 05:18:06,Value 2
2066,1,2012-11-01 07:18:18,Value 3
2848,0,2012-07-20 07:07:01,Value 1
2848,9,2012-07-25 10:32:00,Value 4
2848,7,2012-07-25 11:29:33,Value 4
2848,1,2012-09-06 07:10:28,Value 5
2290,0,2011-05-09 06:34:42,Value 8
2290,9,2011-05-09 06:34:57,Value 8
2290,7,2011-05-09 06:49:18,Value 8
2290,1,2011-06-22 06:40:32,Value 5
956,0,2010-05-17 06:05:53,Value 2
956,9,2010-05-17 08:14:18,Value 16
956,7,2010-05-17 12:09:47,Value 6
956,1,2010-06-23 06:10:35,Value 5
2723,0,2011-10-20 07:17:17,Value 1
